"fid","tid","d","wtot","wcr","wpt","wac","etot","ecr","ept","eac"
601,508,5.6,15,12,0,0,6,6,0,0
597,508,3.4,21,15,0,0,27,27,0,0
506,508,4.1,9,6,0,0,0,0,0,0
603,508,13.7,24,24,0,0,9,9,0,0
529,508,16.1,6,0,0,0,0,0,0,0
510,508,23.4,12,9,0,0,0,0,0,0
586,508,6.7,15,12,0,0,0,0,0,0
574,508,5.7,33,24,0,0,6,6,0,0
503,508,10.4,27,24,0,0,0,0,0,0
563,508,16.4,6,6,0,0,0,0,0,0
600,508,12.8,9,9,0,0,0,0,0,0
604,508,20,6,0,0,0,0,0,0,0
539,508,14.7,9,6,0,0,0,0,0,0
2055,508,11.3,9,6,0,0,0,0,0,0
649,508,17,15,15,0,0,0,0,0,0
2060,508,6.5,27,21,0,0,0,0,0,0
536,508,16.2,6,0,0,0,0,0,0,0
559,508,25.4,6,0,0,0,0,0,0,0
565,508,11,12,9,0,0,0,0,0,0
511,508,3.5,66,60,0,0,87,63,15,0
481,508,15.2,6,0,0,0,0,0,0,0
545,508,16.9,6,0,0,0,0,0,0,0
587,508,4.7,21,15,0,0,0,0,0,0
40,508,9.3,9,6,0,0,0,0,0,0
493,508,5.9,27,27,0,0,9,9,0,0
599,508,10.3,21,15,0,0,0,0,0,0
2056,508,10.7,6,6,0,0,0,0,0,0
515,508,9.2,30,24,0,0,0,0,0,0
589,508,8.9,6,6,0,0,0,0,0,0
637,508,31.3,9,0,0,0,0,0,0,0
493,511,6.4,12,9,0,0,0,0,0,0
508,511,3.5,6,6,0,0,0,0,0,0
577,511,4.8,9,9,0,0,0,0,0,0
572,511,7.4,9,0,0,0,0,0,0,0
515,511,10.5,6,0,0,0,0,0,0,0
602,511,12.5,12,6,0,0,0,0,0,0
603,511,10.3,9,6,0,0,0,0,0,0
588,511,30.7,6,0,0,0,0,0,0,0
503,511,13.7,12,9,0,0,0,0,0,0
589,511,8.9,9,6,0,0,0,0,0,0
509,511,26.7,12,9,0,0,0,0,0,0
439,511,5.9,6,6,0,0,0,0,0,0
1922,1841,2.4,144,99,15,18,42,30,6,0
1916,1841,3.9,147,90,18,33,36,18,6,9
1930,1841,3.4,174,153,12,0,42,30,12,0
1892,1841,6.1,204,186,18,0,60,48,9,0
1953,1841,61.2,6,0,0,0,0,0,0,0
1895,1841,1.9,99,39,0,60,174,6,0,168
1932,1841,1.7,264,207,6,45,45,33,6,9
2133,1841,3.4,210,189,18,6,78,66,12,0
1911,1841,2.5,483,396,30,57,123,87,15,18
1938,1841,11.1,117,102,6,0,15,15,0,0
1901,1841,10.8,201,189,0,0,39,27,9,0
1842,1841,54,6,6,0,0,0,0,0,0
1917,1841,5.6,201,171,12,18,33,15,6,0
2136,1841,4.2,162,138,15,0,24,12,9,0
1914,1841,4,180,114,30,30,60,36,9,15
1939,1841,11.1,57,39,6,0,12,6,0,0
1936,1841,3.5,258,207,27,18,54,33,15,0
1918,1841,12.8,156,144,0,0,36,27,0,0
2137,1841,3.3,228,201,9,9,36,27,6,0
1890,1841,3.1,246,129,51,57,120,42,0,72
1887,1841,11.6,174,165,0,0,33,30,0,0
1904,1841,11.8,213,207,0,0,36,24,6,0
1925,1841,3,210,171,21,21,39,21,15,0
1888,1841,4.7,111,90,9,6,27,21,0,0
1909,1841,24.2,129,123,0,0,27,24,0,0
1950,1841,49.6,21,15,0,0,9,6,0,0
1908,1841,38.9,45,42,0,0,18,15,0,0
1924,1841,6.7,282,270,9,0,69,57,15,0
1913,1841,3.3,234,162,30,36,75,48,12,12
1933,1841,5.1,135,102,12,12,21,6,6,0
1864,1841,2.2,273,225,9,39,45,30,0,12
1885,1841,11.4,144,132,9,0,30,27,0,0
1927,1841,3.4,144,126,6,0,33,27,0,0
1919,1841,2.9,270,228,18,21,45,27,12,0
1921,1841,3.1,312,252,30,21,51,42,9,0
1902,1841,12,144,132,0,0,30,24,6,0
1923,1841,1.6,114,27,0,75,42,12,0,33
2135,1841,3.6,144,126,12,0,39,30,9,0
1897,1841,2.8,123,90,15,18,30,15,9,0
1898,1841,4.7,279,246,12,15,42,36,6,0
1910,1841,3.6,183,165,15,0,63,48,15,0
2132,1841,3.8,129,102,15,9,51,27,6,18
1844,1841,28.1,108,105,0,0,24,18,0,0
1920,1841,10.1,114,108,0,0,30,30,0,0
1900,1841,12,105,102,0,0,24,21,0,0
1931,1841,2.5,192,162,12,6,27,21,0,0
1903,1841,9.1,72,66,0,0,24,18,0,0
445,1841,1.2,141,33,0,96,63,0,0,57
1906,1841,11.8,144,135,9,0,15,9,0,0
1907,1841,2.7,180,141,21,21,39,18,15,0
1899,1841,40.2,9,6,0,0,9,0,0,0
1839,1841,46.8,6,6,0,0,0,0,0,0
1865,1841,0.8,240,63,0,159,69,39,0,24
1928,1841,2.7,255,210,21,15,48,36,6,0
1894,1841,1.2,207,39,0,150,57,12,0,42
2134,1841,7.7,114,111,0,0,36,30,0,0
1934,1841,2.5,363,327,15,15,48,42,0,0
1840,1841,33,57,54,0,0,12,6,0,0
1915,1841,8.8,132,114,6,6,36,21,12,0
1929,1841,1.1,249,96,12,138,66,27,9,21
1912,1841,1.7,378,291,24,60,78,54,18,0
1891,1841,2.4,258,102,12,135,171,21,0,132
1886,1841,1.7,9,0,0,0,0,0,0,0
1937,1841,7.1,183,171,6,0,27,27,0,0
1926,1841,3.5,327,279,21,21,42,33,6,0
1889,1841,1.4,372,264,18,90,81,48,9,27
1893,1841,11.5,132,108,12,0,27,15,12,0
1935,1841,4.5,153,135,9,0,39,36,6,0
1905,1841,8.4,288,276,9,0,63,42,12,0
1941,1841,72.9,6,0,0,0,0,0,0,0
1850,1860,7.7,36,36,0,0,0,0,0,0
1847,1860,17.4,9,6,0,0,0,0,0,0
1862,1860,27.8,15,12,0,0,0,0,0,0
1849,1860,6.3,48,39,0,0,0,0,0,0
1848,1860,9.1,15,9,0,0,0,0,0,0
1795,1778,16,6,0,0,0,0,0,0,0
1791,1778,25,6,0,0,0,0,0,0,0
1794,1778,22.8,6,6,0,0,0,0,0,0
1790,1778,26.3,9,0,0,0,0,0,0,0
1781,1778,24.9,6,0,0,0,0,0,0,0
1772,1778,28.4,18,9,0,9,24,0,18,0
1808,1778,35.3,0,0,0,0,6,0,6,0
1783,1778,21.6,15,9,0,0,0,0,0,0
1779,1778,16,21,18,0,0,12,0,12,0
1860,1847,17.4,30,21,0,0,0,0,0,0
1850,1847,10.3,45,36,0,0,0,0,0,0
1848,1847,11.4,21,12,0,0,0,0,0,0
1863,1847,36.2,6,6,0,0,0,0,0,0
1858,1847,37.7,6,6,0,0,0,0,0,0
1849,1847,11.7,45,42,0,0,0,0,0,0
1845,1847,24.9,9,6,0,0,0,0,0,0
1862,1847,45.2,6,6,0,0,0,0,0,0
1449,1475,1.3,0,0,0,0,6,0,0,0
1488,1475,1,9,0,0,0,0,0,0,0
1466,1475,0.8,0,0,0,0,15,6,0,0
1460,1475,38.7,6,6,0,0,0,0,0,0
1483,1475,1.9,9,0,0,0,6,6,0,0
1465,1475,8.9,0,0,0,0,6,6,0,0
1471,1475,14.7,12,9,0,0,0,0,0,0
2105,1475,1.6,6,0,0,0,0,0,0,0
951,966,20.9,9,6,0,0,0,0,0,0
1990,1991,15.7,12,9,0,0,6,0,0,0
1989,1991,12.8,6,0,0,0,0,0,0,0
1975,1991,1.8,21,18,0,0,0,0,0,0
1947,1991,5,15,9,0,0,9,9,0,0
1943,1991,13.8,12,6,0,0,6,0,0,0
1946,1991,2.5,6,0,0,0,0,0,0,0
1944,1991,3.5,33,36,0,0,15,12,0,0
1905,1904,4,12,6,0,0,0,0,0,0
1908,1904,28.8,6,0,0,0,0,0,0,0
1902,1904,1.4,45,30,0,6,15,15,0,0
1911,1904,11,9,9,0,0,0,0,0,0
1906,1904,5.1,9,0,0,0,0,0,0,0
1900,1904,7.2,21,15,0,0,24,21,0,0
1935,1904,8.6,9,6,0,0,0,0,0,0
1888,1904,7.5,6,0,0,0,0,0,0,0
1920,1904,3.4,12,9,0,0,0,0,0,0
1903,1904,3.8,18,15,0,0,30,18,12,0
1924,1904,5.5,27,27,0,0,0,0,0,0
1909,1904,12.6,36,36,0,0,30,24,0,0
1928,1904,9.6,6,0,0,0,0,0,0,0
1910,1904,9.7,9,0,0,0,0,0,0,0
1918,1904,2.3,42,36,0,0,21,21,0,0
1892,1904,6.9,12,9,0,0,0,0,0,0
1885,1904,1.6,36,30,0,0,18,18,0,0
1901,1904,2.9,51,45,0,0,33,30,0,0
512,142,38,12,9,0,0,0,0,0,0
119,142,14,33,24,0,0,0,0,0,0
318,142,24.1,18,18,0,0,0,0,0,0
310,142,22.5,15,12,0,0,0,0,0,0
526,142,4.4,105,96,0,0,0,0,0,0
241,142,7.1,48,42,0,0,0,0,0,0
379,142,13.2,24,21,0,0,0,0,0,0
312,142,20.4,12,6,0,0,0,0,0,0
449,142,6.8,33,33,0,0,0,0,0,0
211,142,19.5,9,6,0,0,0,0,0,0
568,142,11.4,120,108,0,0,0,0,0,0
2024,142,24,12,9,0,0,0,0,0,0
120,142,11.4,30,24,0,0,0,0,0,0
294,142,23.8,18,12,0,0,0,0,0,0
593,142,23.6,36,36,0,0,0,0,0,0
2029,142,18.9,18,12,0,0,0,0,0,0
162,142,38.7,6,0,0,0,0,0,0,0
268,142,15.8,21,15,0,0,0,0,0,0
606,142,38.4,12,6,0,0,0,0,0,0
495,142,6.6,42,39,0,0,0,0,0,0
419,142,13.2,21,18,0,0,0,0,0,0
468,142,5,144,138,0,0,0,0,0,0
506,142,15.2,45,45,0,0,0,0,0,0
545,142,4.9,153,150,0,0,0,0,0,0
225,142,22.3,15,9,0,0,0,0,0,0
607,142,30.4,18,18,0,0,0,0,0,0
326,142,22.7,21,21,0,0,0,0,0,0
498,142,2,189,174,0,0,0,0,0,0
416,142,11,36,33,0,0,0,0,0,0
198,142,29.6,9,6,0,0,0,0,0,0
404,142,3.1,66,60,0,0,0,0,0,0
476,142,7.2,27,27,0,0,0,0,0,0
380,142,10.3,33,30,0,0,0,0,0,0
482,142,8.7,138,129,0,0,0,0,0,0
586,142,12.5,60,60,0,0,0,0,0,0
146,142,28.7,12,9,0,0,0,0,0,0
122,142,51.7,6,6,0,0,0,0,0,0
417,142,14.6,48,42,0,0,0,0,0,0
124,142,47.2,6,0,0,0,0,0,0,0
438,142,7.8,57,54,0,0,0,0,0,0
585,142,12.6,117,111,0,0,0,0,0,0
2048,142,1.8,111,102,0,0,0,0,0,0
229,142,29.4,15,9,0,0,0,0,0,0
2046,142,2,132,123,0,0,9,9,0,0
257,142,26.4,9,0,0,0,0,0,0,0
267,142,23.8,18,21,0,0,0,0,0,0
385,142,12.7,24,18,0,0,0,0,0,0
587,142,15.4,69,63,0,0,0,0,0,0
167,142,28,6,0,0,0,0,0,0,0
272,142,24.3,6,6,0,0,0,0,0,0
157,142,15.3,12,6,0,0,0,0,0,0
305,142,15.8,9,9,0,0,0,0,0,0
496,142,6.2,84,75,0,0,0,0,0,0
205,142,28.7,12,6,0,0,0,0,0,0
444,142,4.6,81,69,6,0,0,0,0,0
424,142,9,30,33,0,0,0,0,0,0
408,142,14.2,18,12,0,0,0,0,0,0
330,142,21.8,33,27,0,0,0,0,0,0
317,142,11.1,33,33,0,0,0,0,0,0
401,142,4,174,174,0,0,0,0,0,0
234,142,14.4,12,9,0,0,0,0,0,0
325,142,16.5,9,6,0,0,0,0,0,0
252,142,9.1,36,27,0,0,0,0,0,0
242,142,13.3,33,30,0,0,0,0,0,0
2036,142,14.2,24,18,0,0,0,0,0,0
230,142,25.5,21,12,0,0,0,0,0,0
360,142,17.2,33,27,0,0,0,0,0,0
569,142,11,84,84,0,0,0,0,0,0
285,142,25.7,18,15,0,0,0,0,0,0
399,142,16.7,27,27,0,0,0,0,0,0
145,142,42.6,9,0,0,0,0,0,0,0
425,142,8.9,42,36,0,0,0,0,0,0
343,142,13.9,21,18,0,0,0,0,0,0
286,142,26,24,18,0,0,0,0,0,0
470,142,6.9,201,192,0,0,0,0,0,0
511,142,20.8,57,57,0,0,0,0,0,0
288,142,17.9,27,24,0,0,0,0,0,0
2031,142,18.7,24,21,0,0,0,0,0,0
2040,142,11.8,27,24,0,0,0,0,0,0
536,142,3.5,141,126,9,0,0,0,0,0
589,142,27.9,27,27,0,0,0,0,0,0
367,142,11.1,30,27,0,0,0,0,0,0
182,142,37.8,9,6,0,0,0,0,0,0
147,142,28.2,6,0,0,0,0,0,0,0
431,142,8.9,57,45,0,0,0,0,0,0
584,142,11.8,51,42,0,0,0,0,0,0
518,142,5.1,81,72,0,0,0,0,0,0
265,142,24.9,6,0,0,0,0,0,0,0
128,142,36.5,6,0,0,0,0,0,0,0
533,142,6.2,153,147,0,0,0,0,0,0
221,142,27.8,9,0,0,0,0,0,0,0
303,142,16,18,15,0,0,0,0,0,0
222,142,14.3,15,12,0,0,0,0,0,0
349,142,18.5,18,15,0,0,0,0,0,0
253,142,26.2,9,6,0,0,0,0,0,0
2043,142,8.3,27,21,0,0,0,0,0,0
590,142,32.2,12,12,0,0,0,0,0,0
135,142,24.8,12,6,0,0,0,0,0,0
121,142,6.1,12,12,0,0,0,0,0,0
210,142,28.2,12,6,0,0,0,0,0,0
309,142,22.7,15,15,0,0,0,0,0,0
224,142,23.1,12,6,0,0,0,0,0,0
2038,142,12.6,18,15,0,0,0,0,0,0
595,142,15,81,75,0,0,0,0,0,0
582,142,12.1,66,63,0,0,0,0,0,0
473,142,7.1,66,63,0,0,0,0,0,0
462,142,6.1,72,69,0,0,0,0,0,0
447,142,5,126,117,0,0,0,0,0,0
440,142,7.3,48,45,0,0,0,0,0,0
260,142,29.9,18,18,0,0,0,0,0,0
478,142,3,120,114,0,0,0,0,0,0
532,142,2.6,132,117,0,0,0,0,0,0
415,142,15,33,27,0,0,0,0,0,0
563,142,4.5,153,147,0,0,0,0,0,0
247,142,25.3,12,6,0,0,0,0,0,0
240,142,20.4,12,9,0,0,0,0,0,0
158,142,13.7,12,6,0,0,0,0,0,0
2026,142,21,18,15,0,0,0,0,0,0
329,142,28.9,18,15,0,0,0,0,0,0
333,142,24.6,18,18,0,0,0,0,0,0
322,142,20.2,18,12,0,0,0,0,0,0
352,142,23,15,18,0,0,0,0,0,0
391,142,10.4,45,39,0,0,0,0,0,0
2025,142,27.2,9,9,0,0,0,0,0,0
239,142,22.1,21,21,0,0,0,0,0,0
2059,142,12,54,51,0,0,0,0,0,0
437,142,7.7,51,48,0,0,0,0,0,0
637,142,47.7,9,6,0,0,0,0,0,0
263,142,22.8,27,21,0,0,0,0,0,0
508,142,19.1,21,15,0,0,0,0,0,0
2057,142,8.1,69,66,0,0,0,0,0,0
296,142,25.3,15,12,0,0,0,0,0,0
455,142,23.2,18,9,0,0,0,0,0,0
123,142,50.9,6,0,0,0,0,0,0,0
561,142,5.6,132,123,0,0,0,0,0,0
456,142,6.3,87,84,0,0,0,0,0,0
308,142,23.6,15,18,0,0,0,0,0,0
2056,142,10.7,69,72,0,0,0,0,0,0
126,142,41.7,6,0,0,0,0,0,0,0
578,142,26.9,33,33,0,0,0,0,0,0
250,142,16.1,15,15,0,0,0,0,0,0
191,142,9.9,51,45,0,0,0,0,0,0
432,142,9.4,21,15,0,0,0,0,0,0
194,142,6.1,27,24,0,0,0,0,0,0
2058,142,10,81,78,0,0,0,0,0,0
648,142,47.3,9,0,0,0,0,0,0,0
2041,142,8.1,39,33,0,0,0,0,0,0
491,142,6.5,129,126,0,0,0,0,0,0
160,142,8.3,15,12,0,0,0,0,0,0
370,142,4.5,78,69,0,0,0,0,0,0
443,142,10.2,75,72,0,0,0,0,0,0
2050,142,3.2,99,96,0,0,0,0,0,0
166,142,28.8,12,6,0,0,0,0,0,0
459,142,6.4,87,78,0,0,0,0,0,0
479,142,8,51,45,0,0,0,0,0,0
190,142,14.6,12,0,0,0,0,0,0,0
129,142,35.9,15,15,0,0,0,0,0,0
282,142,21.7,9,0,0,0,0,0,0,0
608,142,38.3,21,21,0,0,0,0,0,0
467,142,6.7,66,63,0,0,0,0,0,0
107,142,59.3,9,0,0,0,0,0,0,0
110,142,20,12,9,0,0,0,0,0,0
118,142,14.6,6,0,0,0,0,0,0,0
228,142,29.5,6,6,0,0,0,0,0,0
376,142,10.1,36,33,0,0,0,0,0,0
231,142,25.5,9,9,0,0,0,0,0,0
172,142,33.6,9,9,0,0,0,0,0,0
301,142,21.7,21,21,0,0,0,0,0,0
393,142,14.9,39,30,0,0,0,0,0,0
525,142,2.8,108,93,0,0,0,0,0,0
258,142,23.7,9,9,0,0,0,0,0,0
650,142,47.5,18,9,0,0,0,0,0,0
469,142,5.9,183,171,0,0,0,0,0,0
256,142,14,6,0,0,0,0,0,0,0
148,142,15,12,0,0,0,0,0,0,0
540,142,4.7,114,102,0,0,0,0,0,0
300,142,20.8,18,12,0,0,0,0,0,0
369,142,3.5,126,123,0,0,0,0,0,0
271,142,2.2,93,78,0,9,0,0,0,0
523,142,3.2,231,219,0,0,0,0,0,0
481,142,6.7,87,78,0,0,0,0,0,0
510,142,36.6,33,30,0,0,0,0,0,0
392,142,12.6,48,42,0,0,0,0,0,0
551,142,11.3,177,168,0,0,0,0,0,0
398,142,19.7,18,15,0,0,0,0,0,0
471,142,3.1,99,96,0,0,0,0,0,0
255,142,23.2,12,6,0,0,0,0,0,0
297,142,25.1,27,21,0,0,0,0,0,0
433,142,8.7,45,48,0,0,0,0,0,0
514,142,37,21,21,0,0,0,0,0,0
418,142,14.1,27,21,0,0,0,0,0,0
458,142,2.8,162,150,0,0,0,0,0,0
423,142,4.8,168,150,6,0,0,0,0,0
413,142,12.7,21,15,0,0,0,0,0,0
402,142,7.8,36,36,0,0,0,0,0,0
464,142,4.2,231,219,0,0,0,0,0,0
599,142,28.8,30,24,0,0,0,0,0,0
280,142,22.1,21,21,0,0,0,0,0,0
396,142,8.4,39,36,0,0,0,0,0,0
254,142,25.1,12,6,0,0,0,0,0,0
364,142,14.4,18,12,0,0,0,0,0,0
170,142,64,6,0,0,0,0,0,0,0
243,142,24.3,12,9,0,0,0,0,0,0
314,142,23.3,18,18,0,0,0,0,0,0
522,142,3.8,105,105,0,0,0,0,0,0
339,142,18.2,15,12,0,0,0,0,0,0
405,142,14.7,15,9,0,0,0,0,0,0
2023,142,23.9,12,9,0,0,0,0,0,0
2054,142,7.1,96,90,0,0,0,0,0,0
520,142,6.7,213,204,0,0,0,0,0,0
603,142,28.9,42,42,0,0,0,0,0,0
2032,142,19.6,27,24,0,0,0,0,0,0
553,142,16.5,51,48,0,0,0,0,0,0
387,142,14,9,0,0,0,0,0,0,0
176,142,27.1,24,27,0,0,0,0,0,0
503,142,21.5,51,54,0,0,0,0,0,0
634,142,39.7,6,0,0,0,0,0,0,0
565,142,9,108,96,0,0,0,0,0,0
283,142,17.3,9,9,0,0,0,0,0,0
311,142,21.3,24,21,0,0,0,0,0,0
395,142,9.8,54,51,0,0,0,0,0,0
304,142,20.8,12,6,0,0,0,0,0,0
386,142,11.6,33,30,0,0,0,0,0,0
487,142,4,138,135,0,0,0,0,0,0
2051,142,3.2,156,147,0,0,0,0,0,0
555,142,4.6,177,168,0,0,0,0,0,0
567,142,10.1,75,72,0,0,0,0,0,0
535,142,16.6,63,60,0,0,0,0,0,0
291,142,25,12,0,0,0,0,0,0,0
269,142,15.2,15,9,0,0,0,0,0,0
40,142,9.9,72,66,0,0,0,0,0,0
571,142,9.5,75,72,0,0,0,0,0,0
517,142,7.9,72,66,0,0,0,0,0,0
521,142,3.9,138,129,0,0,0,0,0,0
233,142,19.7,9,6,0,0,0,0,0,0
144,142,42.6,9,6,0,0,0,0,0,0
374,142,18.7,21,21,0,0,0,0,0,0
154,142,20.3,9,9,0,0,0,0,0,0
394,142,9.8,48,45,0,0,0,0,0,0
193,142,27.2,18,9,0,0,0,0,0,0
2035,142,14.8,9,0,0,0,0,0,0,0
292,142,21,24,18,0,0,0,0,0,0
435,142,8.4,42,39,0,0,0,0,0,0
497,142,5.6,66,54,0,0,0,0,0,0
547,142,10.6,48,36,0,0,0,0,0,0
332,142,17.3,30,24,0,0,0,0,0,0
321,142,22.2,21,18,0,0,0,0,0,0
2042,142,9.4,60,54,0,0,0,0,0,0
125,142,48.4,9,0,0,0,0,0,0,0
208,142,26.4,12,12,0,0,0,0,0,0
373,142,17.7,12,9,0,0,0,0,0,0
486,142,3.7,111,105,0,0,0,0,0,0
284,142,27.1,15,12,0,0,0,0,0,0
543,142,3.9,93,87,0,0,0,0,0,0
564,142,9.4,99,93,0,0,0,0,0,0
420,142,10,21,15,0,0,0,0,0,0
270,142,11.8,33,33,0,0,0,0,0,0
306,142,24.3,15,12,0,0,0,0,0,0
181,142,21.5,9,6,0,0,0,0,0,0
217,142,42,9,0,0,0,0,0,0,0
513,142,38,30,27,0,0,0,0,0,0
169,142,14.7,12,9,0,0,0,0,0,0
340,142,3.6,84,75,0,0,0,0,0,0
489,142,3.5,78,66,6,0,0,0,0,0
407,142,19.3,12,9,0,0,0,0,0,0
371,142,15.1,18,12,0,0,0,0,0,0
570,142,9.9,63,48,0,0,0,0,0,0
289,142,10.8,18,15,0,0,0,0,0,0
302,142,20.6,24,24,0,0,0,0,0,0
562,142,8.8,78,72,0,0,0,0,0,0
377,142,18,15,9,0,0,0,0,0,0
539,142,6.2,51,45,0,0,0,0,0,0
574,142,15,93,90,0,0,0,0,0,0
575,142,24.4,33,30,0,0,0,0,0,0
502,142,3.8,54,51,0,0,0,0,0,0
246,142,14.7,9,6,0,0,0,0,0,0
363,142,13.3,21,12,0,0,0,0,0,0
527,142,9.2,84,75,0,0,0,0,0,0
207,142,26.3,12,9,0,0,0,0,0,0
185,142,8.1,9,6,0,0,0,0,0,0
361,142,15.2,24,21,0,0,0,0,0,0
463,142,7.2,51,48,0,0,0,0,0,0
168,142,22.7,18,15,0,0,0,0,0,0
390,142,8.8,36,30,0,0,0,0,0,0
331,142,16.7,21,12,0,0,0,0,0,0
141,142,11.5,6,0,0,0,0,0,0,0
2017,142,28.4,9,6,0,0,0,0,0,0
2018,142,27.8,15,12,0,0,0,0,0,0
580,142,12.2,93,90,0,0,0,0,0,0
557,142,4,93,84,0,0,0,0,0,0
337,142,14.9,15,6,0,0,0,0,0,0
649,142,36,54,51,0,0,0,0,0,0
319,142,16.9,33,30,0,0,0,0,0,0
2033,142,16.1,24,21,0,0,0,0,0,0
219,142,15.6,24,15,0,0,0,0,0,0
601,142,16.4,60,60,0,0,0,0,0,0
602,142,29.2,75,66,0,0,0,0,0,0
554,142,2.5,129,123,0,0,0,0,0,0
581,142,12.4,135,129,0,0,0,0,0,0
320,142,26.5,18,18,0,0,0,0,0,0
368,142,10.7,30,27,0,0,0,0,0,0
493,142,24.9,39,36,0,0,0,0,0,0
244,142,24.5,15,15,0,0,0,0,0,0
259,142,11.8,27,24,0,0,0,0,0,0
480,142,9.2,69,60,0,0,0,0,0,0
195,142,37.4,6,6,0,0,0,0,0,0
316,142,14.7,27,21,0,0,0,0,0,0
436,142,7.9,39,36,0,0,0,0,0,0
560,142,30.8,9,6,0,0,0,0,0,0
372,142,18.3,18,18,0,0,0,0,0,0
410,142,9.3,75,72,0,0,0,0,0,0
2019,142,27,12,6,0,0,0,0,0,0
441,142,3.5,156,150,0,0,0,0,0,0
209,142,26,9,9,0,0,0,0,0,0
248,142,20.9,15,12,0,0,0,0,0,0
188,142,15.5,27,24,0,0,0,0,0,0
484,142,6,81,75,0,0,0,0,0,0
226,142,14.2,6,0,0,0,0,0,0,0
2049,142,1.7,207,192,0,6,0,0,0,0
409,142,5.4,186,186,0,0,0,0,0,0
422,142,5.5,117,114,0,0,0,0,0,0
549,142,6.3,132,123,0,0,0,0,0,0
509,142,37,18,21,0,0,0,0,0,0
466,142,7.2,93,87,0,0,0,0,0,0
249,142,18.6,18,15,0,0,0,0,0,0
355,142,14.6,30,27,0,0,0,0,0,0
2047,142,6.9,27,18,0,0,0,0,0,0
237,142,20,12,12,0,0,0,0,0,0
180,142,35.6,9,0,0,0,0,0,0,0
216,142,21.3,18,18,0,0,0,0,0,0
594,142,13.8,30,30,0,0,0,0,0,0
475,142,19.5,9,0,0,0,0,0,0,0
492,142,5.5,99,96,0,0,0,0,0,0
2060,142,15.7,72,66,0,0,0,0,0,0
